Zipcode,Poverty Rate,Latitude,Longitude
77389,4.886616692281153,30.10824,-95.51716
77396,12.052914336178981,29.951621,-95.26785
77401,1.9830028328611897,29.70403,-95.46099
77406,3.621244635193133,29.50401,-95.919107
77412,0.0,29.575183,-96.46831
77414,20.651290170739014,28.945269,-95.9357
77415,0.0,28.936476,-95.72292
77417,22.282608695652176,29.483573,-95.93931
77418,10.407011887970985,29.983095,-96.26843
77419,15.478615071283096,28.872088,-96.2316
77420,8.240534521158128,29.249812,-95.92241
77422,12.51308117805352,29.011241,-95.58071
77423,14.345078348194962,29.80038,-95.98452
77426,14.638297872340425,30.132693,-96.25388
77428,,28.718954,-96.16969
77429,4.549821178485862,29.982746,-95.66597
77430,10.628961482203803,29.290602,-95.70739
77432,16.964285714285715,29.064542,-96.21454
77433,4.388865187713311,29.884175,-95.72219
77434,17.569546120058565,29.575458,-96.32079
77435,14.710666976528003,29.520049,-96.08527
77436,0.0,29.375762,-96.227967
77437,18.494814814814816,29.197701,-96.2774
77440,0.0,28.887522,-96.14826
77441,4.748462546627684,29.685917,-95.91804
77442,12.039045553145336,29.424483,-96.45923
77443,0.0,29.346878,-96.19287
77444,21.610169491525422,29.29995,-95.79753
77445,22.93060672129915,30.096649,-96.06979
77446,17.63740771123872,30.082131,-95.99178
77447,12.075298438934803,30.065152,-95.8144
77448,20.689655172413794,29.401714,-96.07526
77449,9.424180396630986,29.825908,-95.7301
77450,4.591925607321355,29.758799,-95.74751
77451,35.44303797468354,29.447947,-96.0007
77453,38.80597014925373,29.170387,-96.014159
77454,0.0,29.553544,-96.22224
77455,8.538993089832182,29.095463,-96.40324
77456,23.885109599395314,28.964146,-96.07346
77457,18.618042226487525,28.67494,-95.9653
77458,0.0,28.939249,-96.2147
77459,3.3109180204004534,29.564347,-95.54762
77460,0.0,29.60466,-96.524899
77461,5.645461309523809,29.401461,-95.82334
77464,17.95774647887324,29.602015,-95.96882
77465,14.568716467189434,28.735638,-96.22273
77466,4.2492917847025495,29.818871,-95.99945
77467,0.0,29.238931,-96.1716
77468,0.0,29.177817,-95.89195
77469,8.737802019857673,29.584172,-95.747
77470,15.538847117794486,29.520292,-96.57348
77471,17.431830470942657,29.549455,-95.81901
77473,0.0,29.799608,-96.10123
77474,15.462171938736242,29.776375,-96.16474
77475,6.916099773242631,29.488245,-96.65185
77476,10.824742268041238,29.686804,-95.99738
77477,15.076356547167768,29.626187,-95.57145
77478,6.623848951481854,29.627737,-95.62444
77479,4.552893242892453,29.573345,-95.63213
77480,17.478136013575252,29.055954,-95.71344
77481,0.0,29.478032,-95.58329
77482,32.58575197889182,29.035651,-95.89207
77483,20.54794520547945,28.83088,-95.93391
77484,12.530345471521942,30.068888,-95.92499
77485,13.962907695587294,29.632221,-96.07144
77486,10.406664783959334,29.152396,-95.66319
77488,19.12742570226625,29.307347,-96.09055
77489,9.582449845049748,29.601141,-95.51772
77493,5.829775880469584,29.810279,-95.82011
77494,3.868535907948684,29.760833,-95.81104
77502,20.92469262295082,29.680079,-95.19966
77503,15.421649917847999,29.695028,-95.15798
77504,25.43404638401852,29.64878,-95.18813
77505,6.095749071399092,29.650492,-95.14632
77506,27.143841424634303,29.705678,-95.20216
77507,,29.624686,-95.06111
77510,9.412650602409638,29.371171,-95.08552
77511,13.867869300318727,29.41148,-95.24475
77514,17.510690974566735,29.689054,-94.66375
77515,11.290985550320928,29.16866,-95.44541
77517,3.990857946554149,29.382307,-95.12768
77518,24.526584122359797,29.504389,-94.98779
77519,4.903909874088801,30.249734,-94.60291
77520,17.283479587943532,29.74877,-94.94389
77521,15.22800875273523,29.784579,-94.97588
77530,15.389311995886757,29.786656,-95.12214
77531,18.690135589003606,29.038068,-95.40114
77532,14.233757062146893,29.920121,-95.07327
77533,7.302709069493522,30.112587,-94.64704
77534,3.957131079967024,29.226396,-95.33797
77535,10.272307318259179,30.044219,-94.88864
77536,10.14448011854779,29.687657,-95.1201
77538,16.777041942604857,29.981421,-94.55067
77539,13.915553782242355,29.468772,-95.02689
77541,20.23211875843455,28.975247,-95.34357
77545,9.406454705224476,29.526728,-95.45984
77546,5.055395036451656,29.516873,-95.19472
77547,27.86543614170884,29.737178,-95.23906
77550,30.35795197100136,29.298448,-94.79316
77551,15.493090600386738,29.279937,-94.82683
77554,5.879500545520669,29.221289,-94.94455
77560,17.147435897435898,29.860106,-94.58468
77561,10.447761194029852,30.154264,-94.72677
77562,13.567744960150023,29.81953,-95.05298
77563,21.039038442435682,29.339307,-95.00317
77564,2.618328298086606,30.159698,-94.65504
77565,3.4563804783630583,29.541285,-95.02996
77566,8.321728202167046,29.036879,-95.44103
77568,16.924552429667518,29.366684,-94.97392
77571,9.667148284903943,29.666781,-95.04487
77573,6.871269445880528,29.502759,-95.08906
77575,13.01970008820935,30.066734,-94.76595
77577,14.17624521072797,29.289673,-95.27709
77578,4.324962438291479,29.487395,-95.35807
77580,0.0,29.856137,-94.842939
77581,6.061942257217848,29.56218,-95.26982
77583,12.042596578679053,29.429256,-95.45332
77584,5.288047657855167,29.543654,-95.34036
77585,14.204545454545455,30.304796,-94.52727
77586,7.312235145613561,29.576638,-95.03486
77587,24.90385184308621,29.66223,-95.23106
77590,24.3565821644576,29.395283,-94.91759
77591,16.10886093938748,29.389583,-94.99167
77597,31.40495867768595,29.843158,-94.70376
77598,13.94548179351128,29.539581,-95.13467
77611,8.444444444444445,30.026093,-93.84071
77612,8.36435296693672,30.433087,-93.96897
77613,4.675572519083969,30.043401,-94.35853
77614,9.496124031007753,30.293684,-93.74329
77615,1.2392755004766445,30.316847,-94.07395
77616,13.08411214953271,30.564151,-94.2076
77617,14.0625,29.507243,-94.52028
77619,12.42472266244057,29.947563,-93.91857
77622,13.729508196721312,29.870794,-94.2896
77623,15.339805825242719,29.571106,-94.4045
77624,10.793650793650794,30.664543,-94.30391
77625,9.658445980806935,30.372553,-94.33671
77627,6.920464194735352,29.974013,-93.99986
77629,4.2586750788643535,30.031927,-94.42374
77630,16.116910229645093,30.089757,-93.77408
77632,13.878594249201278,30.182584,-93.79964
77640,27.887747431721372,29.879796,-93.95575
77642,31.2936027802806,29.921564,-93.92694
77650,15.64245810055866,29.43186,-94.68252
77651,10.856697819314642,29.980863,-93.96038
77655,10.982658959537572,29.732092,-93.90117
77656,18.0356924581347,30.390569,-94.18056
77657,8.465954169972465,30.240473,-94.20172
77659,5.866158407454469,30.150405,-94.41515
77660,3.976311336717428,30.635615,-94.1705
77661,5.39906103286385,29.780948,-94.390045
77662,14.257028112449799,30.142953,-94.00797
77663,29.46219797349961,30.520625,-94.43631
77664,10.85688649618663,30.600866,-94.40604
77665,13.93154190658989,29.820542,-94.39965
77701,27.565072639225182,30.074112,-94.10358
77702,17.825946295697186,30.085112,-94.12607
77703,31.599944008958566,30.112312,-94.11736
77705,16.538866704230873,30.009609,-94.11401
77706,9.40544975896612,30.092679,-94.16377
77707,14.587278600868887,30.065029,-94.18031
77708,17.277018229166668,30.141361,-94.16488
77713,9.630606860158311,30.090135,-94.2467
77801,41.58959365117251,30.637348,-96.36015
77802,11.865571892304756,30.655348,-96.34056
77803,23.747917279231597,30.678097,-96.37639
77807,18.02099533437014,30.68416,-96.46101
77808,9.927182228776847,30.762815,-96.31744
77830,3.639575971731449,30.536223,-96.0229
77831,22.215088282504013,30.74577,-95.91892
77833,13.117687543014453,30.183651,-96.40258
77835,2.612370341913177,30.181677,-96.61373
77836,12.88471136250208,30.517099,-96.67247
77837,28.9571201694018,30.993313,-96.6808
77840,40.02815343622744,30.614647,-96.32641
77845,12.550410001344266,30.571905,-96.29882
77853,9.712509712509712,30.3555,-96.85437
77855,0.0,31.134863,-96.11889
77856,12.070676990271988,31.049092,-96.44131
77857,15.512048192771084,30.796177,-96.70685
77859,14.189097795211687,30.876658,-96.60205
77861,12.398042414355627,30.752599,-96.09691
77864,16.669069935111754,30.956147,-95.91606
77865,7.592800899887514,31.222211,-96.24043
77867,13.978494623655914,30.748833,-96.57391
77868,18.406060962001526,30.374501,-96.07999
77871,12.071651090342678,31.058563,-96.15852
77872,11.794546607482562,30.892212,-96.10346
77873,16.6403785488959,30.56335,-95.8337
77876,0.0,30.647831,-95.83191
77878,36.12167300380228,30.490162,-96.4698
77879,17.806132165301847,30.368922,-96.52359
77880,15.53328561202577,30.281022,-96.16922
77901,20.73277450257922,28.806417,-96.99356
77904,8.654334421472615,28.873664,-97.00715
77905,7.894736842105263,28.737085,-97.0146
77950,12.138728323699421,28.390776,-96.84723
77951,14.764448761534725,28.642875,-96.89172
77954,14.947780678851174,29.09649,-97.28798
77957,14.068754414881093,28.966755,-96.65939
77960,0.0,28.694847,-97.24182
77961,0.0,28.861398,-96.34404
77962,16.393958464443045,29.02864,-96.50513
77963,15.85711901185111,28.685027,-97.40221
77964,11.645906397387835,29.369619,-96.86644
77968,11.591355599214145,28.888476,-96.82316
77969,0.0,28.77203,-96.63732
77970,8.994708994708995,28.865213,-96.4397
77971,15.213358070500927,28.853152,-96.52727
77973,,28.532052,-96.9902
77974,10.732984293193716,28.897693,-97.29589
77975,11.637487126673532,29.57449,-97.12675
77976,5.617977528089888,28.954273,-97.090604
77977,12.85140562248996,28.691718,-96.82657
77978,10.723514211886306,28.672399,-96.55725
77979,15.143215793677964,28.604717,-96.63023
77982,9.532710280373832,28.430193,-96.4417
77983,23.989791578051893,28.405373,-96.70325
77984,8.396560445118867,29.442934,-97.18691
77987,3.409090909090909,29.347975,-96.900331
77988,15.221238938053098,28.846861,-96.88966
77990,32.523148148148145,28.459757,-96.88598
77991,4.5602605863192185,28.82037,-96.61273
77993,30.05464480874317,28.835825,-97.444155
77994,22.440944881889763,29.195217,-97.47799
77995,9.76947293591957,29.254632,-97.13046
78001,,28.265415,-99.2821
78002,20.97672064777328,29.288108,-98.72878
78003,19.17838803304309,29.718152,-99.06605
78004,7.622298065984073,29.903508,-98.55789
78005,16.32183908045977,28.976757,-98.84426
78006,5.414866441704248,29.851666,-98.72932
78007,4.848484848484849,28.453052,-98.37384
78008,11.428571428571429,28.759107,-98.2173
78009,15.622895622895623,29.356455,-98.88062
78010,21.9053219641282,29.944906,-99.0559
78011,20.344827586206897,28.795637,-98.71951
78012,22.92817679558011,28.790841,-98.496
78013,11.317310617584424,29.972473,-98.91084
78014,8.68945868945869,28.43544,-99.21676
78015,2.1443477009426495,29.743603,-98.64854
78016,16.323777403035415,29.158899,-98.933
78017,15.886833514689881,28.728991,-99.23388
78019,3.122923588039867,28.062471,-99.4289
78021,1.4619883040935673,28.52856,-98.80845
78022,11.54923005132991,28.260148,-98.14978
78023,3.538430637386181,29.61403,-98.74185
78024,6.831831831831832,30.055926,-99.42213
78025,15.520672120274154,30.102854,-99.27685
78026,11.913357400722022,28.85458,-98.5528
78027,0.0,30.002501,-98.57124
78028,12.554888204714077,30.042529,-99.15152
78029,,30.033226,-99.140974
78039,8.115183246073299,29.312661,-98.81591
78040,46.890653057366976,27.514845,-99.49991
78041,28.565918878961238,27.542244,-99.49233
78043,35.42737143112461,27.538658,-99.38274
78044,41.24168514412417,27.363738,-99.481919
78045,12.39316899775906,27.648832,-99.53371
78046,37.474629701602105,27.435814,-99.45996
78050,4.464285714285714,29.072689,-98.48916
78052,12.562152676221118,29.227628,-98.79895
78055,23.39331619537275,29.833279,-99.32589
78056,2.9094321914594086,29.54825,-98.90353
78057,32.057416267942585,29.047934,-99.0416
78058,5.232558139534884,30.070414,-99.69191
78059,11.189039308432555,29.19085,-98.84676
78060,0.0,28.421814,-98.071902
78061,16.038110361254468,28.888468,-99.09005
78063,12.439613526570048,29.641551,-98.93407
78064,12.695728422898659,28.958803,-98.4639
78065,15.509281995874668,29.057172,-98.58398
78066,17.843866171003718,29.466279,-98.89162
78067,26.906474820143885,27.198571,-99.36781
78069,24.821246169560776,29.200169,-98.67235
78070,9.042997621955138,29.898176,-98.40135
78071,9.623059866962306,28.492487,-98.1764
78072,7.178217821782178,28.314027,-98.49899
78073,23.875283202071422,29.227135,-98.60919
78075,37.95180722891566,28.633209,-98.27924
78076,33.775185577942736,26.9052,-99.21863
78101,10.750976703805527,29.326804,-98.21887
78102,15.36581960346272,28.426202,-97.74806
78104,0.0,28.393116,-97.776017
78107,49.66216216216216,28.53232,-97.5888
78108,6.466403601400545,29.574127,-98.23308
78109,9.535330356920161,29.50198,-98.30582
78112,14.909582974535613,29.221682,-98.36902
78113,8.51581508515815,28.972553,-98.06964
78114,11.678343522691776,29.150937,-98.17929
78116,12.707182320441989,29.112202,-97.78275
78117,1.3245033112582782,28.956196,-97.95012
78118,20.455722423614706,28.894382,-97.90102
78119,14.931525063156496,28.779344,-97.85626
78121,4.738330975954739,29.351202,-98.11528
78122,7.903780068728523,29.425729,-97.7365
78123,8.112386228729719,29.598103,-98.04346
78124,6.45864787787284,29.570379,-98.14606
78125,0.0,28.535247,-97.93937
78130,10.271929198486903,29.699844,-98.10754
78132,5.54275949178988,29.749204,-98.17653
78133,12.701932214127336,29.883884,-98.25219
78140,21.011777301927197,29.292655,-97.76167
78141,13.84297520661157,28.919157,-97.61607
78142,11.764705882352942,28.52604,-97.78256
78143,81.78294573643412,29.248705,-97.84412
78144,0.0,28.954252,-97.89674
78145,0.0,28.650728,-98.00056
78146,11.091234347048301,28.615464,-97.81591
78147,14.424860853432282,29.072412,-98.07786
78148,8.920581655480984,29.550223,-98.29936
78150,0.0,29.437532,-98.461582
78151,19.162851536952257,28.878902,-97.71427
78152,3.2482598607888633,29.432262,-98.20151
78154,7.084845794270493,29.577359,-98.2787
78155,15.73026606838147,29.56478,-97.96283
78159,10.473313192346424,29.269305,-97.60044
78160,9.132007233273056,29.237074,-97.95439
78161,23.726114649681527,29.273819,-98.05424
78162,10.24390243902439,28.424535,-97.732736
78163,6.540222367560497,29.758619,-98.44199
78164,15.15748031496063,28.988817,-97.51773
78201,23.294736842105262,29.466781,-98.52519
78202,39.374281491213665,29.428132,-98.46279
78203,28.23729863692689,29.414983,-98.46239
78204,21.18194957443392,29.403583,-98.5063
78205,20.461095100864554,29.425932,-98.48931
78207,37.02909137985242,29.423932,-98.5235
78208,32.929421768707485,29.439832,-98.45879
78209,9.015360759800359,29.48618,-98.4568
78210,25.04695642972408,29.397934,-98.46669
78211,21.253755633450176,29.362185,-98.54644
78212,17.007396036840635,29.460381,-98.49649
78213,20.8692445960271,29.510562,-98.52203
78214,27.759197324414714,29.363335,-98.49049
78215,24.79523454951601,29.438032,-98.48114
78216,15.971443886750158,29.528515,-98.49219
78217,17.933319527852557,29.543865,-98.41755
78218,20.509269726430023,29.49428,-98.40431
78219,25.36638983878847,29.448379,-98.39908
78220,30.131289728509476,29.411583,-98.41833
78221,22.922308628785807,29.326586,-98.50217
78222,17.714663690107074,29.379902,-98.38926
78223,21.20806353981327,29.352352,-98.43215
78224,18.067110371602883,29.333436,-98.53934
78225,29.928945668556665,29.387734,-98.52492
78226,31.265729089563287,29.392167,-98.55468
78227,23.396863012873297,29.405424,-98.63832
78228,25.535906110211478,29.457281,-98.5665
78229,24.652112066299708,29.499454,-98.57166
78230,13.703884356154665,29.539562,-98.55253
78231,7.29918372175559,29.574677,-98.53946
78232,6.543333158143691,29.584698,-98.46987
78233,11.58700209643606,29.552128,-98.36775
78234,6.35806916426513,29.457389,-98.45537
78235,12.994350282485875,29.33906,-98.42793
78236,2.4545970488081723,29.389767,-98.61251
78237,31.273328356617256,29.422583,-98.56584
78238,13.312252964426877,29.479874,-98.61509
78239,12.14887392943996,29.51613,-98.36161
78240,13.441682271891697,29.518413,-98.60869
78242,24.338480989795,29.353735,-98.61423
78243,0.0,29.437532,-98.461582
78244,14.974851394604482,29.475598,-98.35434
78245,13.582467451609778,29.412338,-98.70484
78247,8.106268318048595,29.581304,-98.40889
78248,3.1171722794322294,29.589826,-98.52524
78249,17.455976285421887,29.569934,-98.61282
78250,9.721538107903983,29.510204,-98.66784
78251,8.953897679505143,29.466061,-98.67004
78252,7.892004153686397,29.335577,-98.70173
78253,6.5747305040303,29.461353,-98.75976
78254,6.705249516234977,29.523294,-98.74504
78255,6.962156200454952,29.665822,-98.66812
78256,18.911174785100286,29.623533,-98.62493
78257,7.319469461273948,29.646618,-98.6099
78258,3.7201409737632165,29.649797,-98.50406
78259,3.7529470876975997,29.627332,-98.42781
78260,4.8088293259755615,29.707273,-98.47969
78261,4.036633028058099,29.698045,-98.42624
78263,5.619085173501578,29.358153,-98.31978
78264,18.708284255987436,29.193828,-98.51795
78266,2.2680106729914025,29.641132,-98.30856
78330,10.666666666666666,27.782267,-97.90134
78332,22.4957229147027,27.737965,-98.09302
78335,,27.912454,-97.188437
78336,19.386202231991884,27.915764,-97.15436
78338,0.0,26.870238,-97.77433
78339,13.163972286374134,27.807025,-97.79801
78340,32.53796095444685,28.103283,-97.20757
78341,21.095238095238095,27.592468,-98.414188
78342,22.1606648199446,27.659473,-98.012331
78343,20.0960219478738,27.60549,-97.78572
78344,18.14814814814815,27.43254,-98.81271
78349,22.773722627737225,27.316167,-98.29797
78351,40.92071611253197,27.672549,-97.75105
78352,0.0,27.973465,-97.68169
78353,24.271844660194176,26.894094,-98.21561
78355,37.734300177862906,27.217893,-98.16479
78357,15.728021978021978,27.939823,-98.57624
78358,11.436950146627566,28.065865,-97.04066
78359,17.801556420233464,27.920604,-97.29248
78361,25.256673511293634,27.17199,-98.73083
78362,11.557484606843646,27.866143,-97.20712
78363,22.94830290691853,27.496472,-97.86808
78368,24.77130977130977,28.101323,-97.82968
78369,56.666666666666664,27.44333,-98.99944
78370,22.869860110216194,27.955312,-97.59288
78371,34.527687296416936,27.467237,-98.97431
78372,27.001443927482754,27.963592,-98.07031
78373,9.720861900097944,27.818477,-97.07998
78374,4.642998697695488,27.884565,-97.32054
78375,30.21276595744681,27.368433,-98.12184
78376,13.552631578947368,27.363706,-98.56442
78377,12.254641909814323,28.327234,-97.24787
78379,8.058375634517766,27.299073,-97.78433
78380,23.903672386636824,27.782255,-97.68609
78382,16.506477225240285,28.047744,-97.04818
78383,10.546970811871475,28.066598,-97.92891
78384,33.70008873114463,27.683506,-98.38142
78385,28.985507246376812,27.17914,-97.82511
78387,19.817133770622142,28.054995,-97.5133
78389,20.517560073937155,28.237359,-97.69331
78390,17.991148739657493,27.977641,-97.37032
78391,8.764940239043824,28.169309,-97.75404
78393,13.755868544600938,28.206223,-97.30778
78401,27.493112947658403,27.795805,-97.40019
78402,13.602941176470589,27.829732,-97.4016
78404,23.019440082308982,27.770056,-97.4001
78405,27.700562415152888,27.777922,-97.42695
78406,6.165919282511211,27.776304,-97.51253
78407,21.556712962962962,27.802404,-97.42599
78408,22.037125178486434,27.796171,-97.43796
78409,11.489206000731796,27.806753,-97.50971
78410,11.632886624580056,27.846568,-97.59435
78411,17.40308618742943,27.733058,-97.38542
78412,19.963854808328666,27.709309,-97.35225
78413,9.14649363613676,27.687792,-97.40165
78414,5.521216388910623,27.672334,-97.37051
78415,18.75493875938364,27.727083,-97.4289
78416,22.90711934421997,27.752356,-97.43465
78417,11.182950191570882,27.729855,-97.44503
78418,12.689588688946015,27.633433,-97.26792
78419,5.331882480957563,27.723611,-97.380884
78501,29.931613304320795,26.213105,-98.23579
78503,28.915504655330682,26.172018,-98.25042
78504,18.29497810491009,26.26273,-98.23082
78516,36.882150867331006,26.175021,-98.11969
78520,31.856251194191454,25.928274,-97.51618
78521,37.62086582414628,25.918758,-97.42739
78526,23.26366047745358,25.969007,-97.47211
78535,30.678466076696164,26.245051,-97.74157
78536,23.0,26.421394,-98.848757
78537,42.64570451256414,26.165352,-98.05568
78538,38.19648093841642,26.344688,-97.96961
78539,20.665313937869737,26.344128,-98.18011
78541,30.984297204136347,26.319427,-98.154881
78543,31.735313977042537,26.298611,-97.99464
78545,69.0978886756238,26.561861,-99.13392
78548,25.423728813559322,26.270824,-98.64891
78549,71.13513513513513,26.44489,-98.01478
78550,31.909528684639593,26.206602,-97.68776
78552,21.717250730079265,26.195591,-97.75321
78557,30.19698390937297,26.105725,-98.24639
78558,21.944692239072257,26.305113,-98.03375
78559,24.37395659432387,26.149453,-97.82923
78560,35.78208832026414,26.244317,-98.49574
78561,36.398963730569946,26.561287,-97.429952
78562,28.73871676018541,26.301385,-97.92547
78563,31.137724550898202,26.633158,-98.21578
78564,14.619883040935672,26.945418,-99.203985
78565,0.0,26.247488,-98.55962
78566,33.647902869757175,26.099562,-97.43927
78567,22.456813819577736,26.041669,-97.693736
78569,25.961070559610704,26.39381,-97.7113
78570,36.79398148148148,26.169728,-97.91232
78572,26.1076551986797,26.234417,-98.34205
78573,33.435710567412805,26.409709,-98.224206
78574,39.27626637055423,26.244013,-98.31176
78575,15.119852489244007,26.023905,-97.54457
78576,59.57986236870699,26.24901,-98.45014
78577,29.2550214134156,26.201284,-98.18619
78578,28.796793723885052,26.080434,-97.25024
78579,24.649214659685864,26.087777,-97.9719
78580,33.313257043431705,26.500175,-97.81013
78582,28.95600787918582,26.445982,-98.69332
78583,27.11143695014663,26.259032,-97.52948
78584,47.87012848536546,26.493058,-99.00718
78585,43.13099041533546,26.510436,-98.746365
78586,35.153157650750636,26.111261,-97.63519
78588,40.4040404040404,26.720155,-98.46845
78589,30.21936181188435,26.190444,-98.15301
78590,32.986111111111114,26.455519,-97.585805
78591,3.8596491228070176,26.749896,-98.583016
78592,33.76068376068376,26.078355,-97.84169
78593,37.176970886490025,26.27109,-97.82904
78594,43.259803921568626,26.344765,-97.80031
78595,44.42338072669826,26.272363,-98.5587
78596,30.000153815390767,26.162609,-97.98512
78597,10.819327731092438,26.117636,-97.17019
78598,31.57894736842105,26.558995,-97.42738
78602,11.410425660969779,30.120443,-97.30991
78605,15.029387069689337,30.760216,-98.03579
78606,12.26585014409222,30.096855,-98.43411
78607,9.090909090909092,30.833543,-98.47938
78608,0.0,30.9306,-97.90929
78609,11.498973305954825,30.744225,-98.43167
78610,7.377951792487459,30.07703,-97.8178
78611,15.219729563614013,30.767327,-98.30109
78612,13.497276513937841,30.130116,-97.49055
78613,3.783797683179264,30.501272,-97.83087
78614,10.611510791366907,29.406434,-97.5869
78615,14.715359828141784,30.460373,-97.3935
78616,16.653365256717212,29.928764,-97.56317
78617,17.258064516129032,30.166225,-97.62496
78618,5.949008498583569,30.486818,-99.17526
78619,5.722599418040737,30.103644,-98.03875
78620,9.021485891793942,30.24108,-98.10753
78621,15.484479583127442,30.338279,-97.36611
78622,7.5,29.760052,-97.77727
78623,7.170294494238156,29.960139,-98.21846
78624,13.026236916124867,30.279267,-98.88389
78626,8.779857972885733,30.643058,-97.64713
78628,6.91577072752457,30.674349,-97.72338
78629,17.786240985333443,29.510439,-97.45352
78631,6.888970318798094,30.334152,-99.2956
78632,5.481120584652863,29.698718,-97.45739
78634,7.991266375545852,30.540874,-97.54611
78635,0.0,30.217838,-98.53788
78636,10.278207109737249,30.286655,-98.39837
78638,12.933903946742749,29.655639,-97.77219
78639,13.373104648272433,30.663209,-98.44588
78640,10.296143900643626,29.996916,-97.84756
78641,6.472104431695352,30.547001,-97.87006
78642,5.2854694687471815,30.702882,-97.9269
78643,14.929672936790375,30.721302,-98.66557
78644,9.405588669546672,29.872165,-97.68093
78645,6.921999065857076,30.453776,-97.97507
78648,21.3579771531254,29.694257,-97.6533
78650,17.017438364401684,30.283941,-97.23563
78652,6.62638469284995,30.12848,-97.8438
78653,13.634617231774085,30.351225,-97.54731
78654,10.439203807875378,30.566681,-98.30756
78655,20.0,29.838163,-97.84178
78656,26.462395543175486,29.887939,-97.83613
78657,7.89025221540559,30.538867,-98.36511
78659,8.514030612244898,30.210685,-97.11662
78660,7.214745465184318,30.450122,-97.623
78661,6.971153846153846,29.72057,-97.73519
78662,9.37625754527163,29.950887,-97.42728
78663,11.71960569550931,30.44858,-98.38421
78664,10.374667948697056,30.514401,-97.65549
78665,5.7537574009412475,30.219829,-98.358613
78666,27.67371210652188,29.876944,-97.94668
78669,5.564835164835165,30.427733,-98.08062
78670,2.4390243902439024,29.777564,-97.81966
78671,17.41214057507987,30.230188,-98.62152
78672,12.66025641025641,30.864936,-98.45361
78675,0.0,30.460464,-98.71911
78676,4.852240949285768,30.022492,-98.13294
78677,15.555555555555555,29.447211,-97.494649
78681,5.227661879302513,30.518975,-97.71439
78701,13.18095238095238,30.27127,-97.74103
78702,22.761846476656757,30.265158,-97.71879
78703,6.5181835674427555,30.290907,-97.76277
78704,14.724967131769795,30.246309,-97.76087
78705,39.01133786848072,30.292424,-97.73856
78712,0.0,30.285207,-97.735394
78717,3.799884742832445,30.494623,-97.75687
78719,14.89785749875436,30.163458,-97.67711
78721,27.516670683698884,30.272926,-97.68665
78722,9.801488833746898,30.289307,-97.71659
78723,23.093156466686764,30.306507,-97.68651
78724,25.49832883662868,30.294148,-97.62863
78725,18.012504988692296,30.231583,-97.60992
78726,4.010951403148528,30.439053,-97.83503
78727,6.165729852753543,30.425652,-97.71419
78728,9.776417980701341,30.451803,-97.67989
78729,6.451722497791669,30.451348,-97.76588
78730,1.7799171610881004,30.359935,-97.83125
78731,9.290632856049841,30.344305,-97.7638
78732,1.7903389257966444,30.382724,-97.89459
78733,1.7706191455334703,30.329704,-97.8751
78734,6.479008652921697,30.378675,-97.95028
78735,8.817456331268486,30.250761,-97.84469
78736,2.768630320770826,30.245558,-97.94177
78737,2.0719188865797595,30.19025,-97.95854
78738,4.363012828654896,30.340111,-97.98869
78739,2.2138576593531774,30.17207,-97.87284
78741,30.54658076356893,30.231252,-97.716
78742,21.8568665377176,30.23358,-97.67831
78744,24.508589362405022,30.188377,-97.74038
78745,12.367405978784957,30.207559,-97.79575
78746,5.005660110372152,30.287739,-97.8022
78747,5.010976424549012,30.132855,-97.76187
78748,9.608888527125472,30.17202,-97.82265
78749,4.811363575681521,30.216108,-97.85828
78750,7.451719877755381,30.438933,-97.80383
78751,19.439427386447253,30.310707,-97.723
78752,25.87922372180081,30.332506,-97.70571
78753,20.537372429420884,30.374654,-97.67621
78754,11.488808785313102,30.354234,-97.64679
78756,5.885161752417333,30.320206,-97.74177
78757,14.792801030799286,30.349455,-97.73328
78758,19.786348620704448,30.384204,-97.70392
78759,5.348053623915693,30.406169,-97.75743
78801,17.458024914244447,29.252882,-99.8165
78802,39.34426229508197,29.223697,-99.779351
78827,42.252252252252255,28.442081,-99.76064
78828,0.0,29.782887,-100.08547
78829,62.00836820083682,28.883474,-99.58416
78830,41.983852364475204,28.555795,-99.50744
78832,9.749380335995593,29.313559,-100.42452
78833,24.94654312188168,29.664428,-99.99968
78834,27.41861002078042,28.524292,-99.83827
78836,11.515151515151516,28.34884,-99.61238
78837,40.0,29.933388,-101.40061
78838,5.445544554455446,29.541648,-99.71817
78839,33.28288833639606,28.68906,-99.81278
78840,20.13990934867645,29.404267,-100.88116
78843,0.0,29.356379,-100.79269
78850,12.09800918836141,29.334701,-99.33534
78851,60.60606060606061,30.075997,-101.95574
78852,24.202294242917734,28.716242,-100.48058
78860,75.40983606557377,28.513787,-100.31647
78861,8.699753301407632,29.379516,-99.12665
78870,24.63627546071775,29.297821,-99.62754
78871,86.95652173913044,29.763171,-101.230032
78872,29.466357308584687,28.950547,-99.85032
78873,15.78125,29.756509,-99.76665
78877,30.17751479289941,28.917675,-100.60332
78879,5.116279069767442,29.628266,-99.73847
78880,8.01963993453355,30.065334,-100.17202
78881,12.925463162429986,29.361493,-99.50497
78883,18.5,29.671077,-99.34384
78884,10.235414534288639,29.634216,-99.48894
78885,0.0,29.785042,-99.55361
78886,13.69047619047619,29.143045,-99.19045
78931,0.0,29.849283,-96.313271
78932,9.777015437392796,30.141287,-96.6909
78933,7.205623901581722,29.773128,-96.39342
78934,10.932991343379289,29.712052,-96.56134
78935,13.386348575215374,29.698797,-96.45594
78938,0.0,29.838528,-96.70389
